Country,Gender,Age,Time,Start Time
NOR,W,55,233.38333333333333,23.133333333333333
MEX,W,35,233.38333333333333,48.18333333333333
USA,W,60,233.4,23.883333333333333
JPN,W,45,233.41666666666666,23.916666666666668
GER,W,50,233.41666666666666,26.4
CHN,W,45,233.41666666666666,48.25
FRA,W,35,233.41666666666666,29.816666666666666
GER,W,45,233.41666666666666,26.866666666666667
GER,W,45,233.43333333333334,25.033333333333335
HKG,W,40,233.43333333333334,27.166666666666668
POL,W,45,233.45,23.166666666666668
GBR,W,45,233.45,5.333333333333333
GER,W,35,233.45,23.333333333333332
GER,W,30,233.45,48.9
RUS,W,30,233.46666666666667,24.883333333333333
GER,W,45,233.46666666666667,25.566666666666666
GBR,W,30,233.48333333333332,25.316666666666666
GBR,W,45,233.48333333333332,2.55
GBR,W,30,233.48333333333332,29.55
GBR,W,50,233.48333333333332,21.65
GBR,W,35,233.5,29.216666666666665
GER,W,40,233.53333333333333,24.95
NED,W,45,233.55,29.233333333333334
GER,W,45,233.56666666666666,27.066666666666666
GER,W,50,233.58333333333334,22.516666666666666
DEN,W,40,233.6,4.35
BRA,W,50,233.61666666666667,31.033333333333335
FIN,W,30,233.61666666666667,22.033333333333335
ITA,W,40,233.63333333333333,22.033333333333335
POL,W,35,233.63333333333333,24.15
GBR,W,30,233.65,45.583333333333336
GER,W,40,233.66666666666666,45.13333333333333
GUA,W,45,233.7,21.566666666666666
FIN,W,40,233.73333333333332,4.266666666666667
NED,W,50,233.73333333333332,24.7
GER,W,30,233.75,24.616666666666667
GER,W,40,233.75,25.25
NED,W,35,233.75,20.433333333333334
USA,W,30,233.75,26.966666666666665
NOR,W,50,233.76666666666668,22.983333333333334
CHN,W,40,233.76666666666668,22.616666666666667
BRA,W,35,233.8,21.416666666666668
USA,W,35,233.81666666666666,24.766666666666666
GER,W,35,233.81666666666666,21.233333333333334
ITA,W,50,233.83333333333334,21.5
GER,W,40,233.83333333333334,27.75
ESP,W,40,233.85,5.316666666666666
GER,W,35,233.85,46.05
CAN,W,40,233.85,21.033333333333335
GER,W,35,233.86666666666667,45.46666666666667
USA,W,50,233.86666666666667,20.916666666666668
DEN,W,35,233.86666666666667,4.6
GER,W,35,233.9,27.25
RUS,W,30,233.91666666666666,28.2
FRA,W,55,233.91666666666666,21.066666666666666
CHN,W,50,233.93333333333334,23.75
USA,W,40,233.93333333333334,22.65
RUS,W,30,233.95,49.733333333333334
GER,W,50,233.95,21.316666666666666
MEX,W,35,233.96666666666667,45.2
CRO,W,30,233.96666666666667,29.3
GER,W,50,234.0,48.7
GER,W,40,234.01666666666668,29.1
CHN,W,40,234.05,49.95
USA,W,30,234.08333333333334,54.45
POR,W,55,234.11666666666667,24.316666666666666
FIN,W,30,234.11666666666667,21.65
DEN,W,35,234.11666666666667,55.81666666666667
FIN,W,45,234.13333333333333,24.55
DEN,W,45,234.13333333333333,23.283333333333335
BRA,W,50,234.13333333333333,30.516666666666666
POL,W,30,234.15,29.633333333333333
GBR,W,45,234.15,47.833333333333336
CAN,W,45,234.15,25.8
GER,W,40,234.16666666666666,46.68333333333333
GER,W,40,234.16666666666666,20.483333333333334
AUT,W,50,234.18333333333334,2.466666666666667
NED,W,45,234.18333333333334,28.483333333333334
NOR,W,45,234.18333333333334,25.133333333333333
POR,W,40,234.2,28.45
GBR,W,45,234.2,56.016666666666666
ESP,W,50,234.21666666666667,22.85
NOR,W,40,234.21666666666667,22.183333333333334
GER,W,50,234.21666666666667,21.083333333333332
GER,W,50,234.23333333333332,23.583333333333332
BRA,W,35,234.23333333333332,45.1
GER,W,35,234.23333333333332,5.216666666666667
JPN,W,45,234.31666666666666,22.383333333333333
RSA,W,40,234.31666666666666,20.8
NED,W,35,234.31666666666666,28.9
BRA,W,35,234.33333333333334,26.55
GER,W,45,234.33333333333334,27.05
DEN,W,40,234.33333333333334,20.533333333333335
GBR,W,35,234.35,5.466666666666667
JPN,W,40,234.35,47.2
MEX,W,30,234.35,4.783333333333333
GER,W,35,234.35,25.183333333333334
GER,W,35,234.35,51.61666666666667
GER,W,45,234.36666666666667,46.81666666666667
ITA,W,50,234.38333333333333,22.016666666666666
USA,W,45,234.4,6.75
SLO,W,35,234.4,21.966666666666665
SUI,W,35,234.41666666666666,3.0833333333333335
GER,W,35,234.41666666666666,23.85
AUS,W,35,234.45,22.3
GBR,W,35,234.45,28.283333333333335
GER,W,30,234.46666666666667,23.233333333333334
GER,W,30,234.48333333333332,28.466666666666665
BRA,W,50,234.48333333333332,25.333333333333332
BEL,W,45,234.48333333333332,23.183333333333334
ECU,W,40,234.48333333333332,24.7
FRA,W,35,234.48333333333332,23.383333333333333
DEN,W,45,234.5,6.716666666666667
FRA,W,30,234.5,29.15
DEN,W,50,234.51666666666668,20.616666666666667
CAN,W,45,234.51666666666668,5.566666666666666
DEN,W,45,234.51666666666668,21.333333333333332
NED,W,35,234.51666666666668,27.683333333333334
GER,W,30,234.53333333333333,25.0
NOR,W,50,234.56666666666666,22.516666666666666
BRA,W,30,234.58333333333334,49.68333333333333
NED,W,35,234.58333333333334,27.933333333333334
ARG,W,35,234.58333333333334,28.433333333333334
POL,W,35,234.6,48.38333333333333
GER,W,40,234.6,29.366666666666667
SVK,W,30,234.6,26.9
FRA,W,55,234.61666666666667,21.283333333333335
ESP,W,35,234.61666666666667,30.433333333333334
DEN,W,45,234.63333333333333,24.883333333333333
GER,W,35,234.63333333333333,48.53333333333333
GER,W,45,234.63333333333333,25.016666666666666
GBR,W,40,234.65,27.65
AUT,W,35,234.65,47.75
AUT,W,35,234.66666666666666,48.95
CZE,W,50,234.66666666666666,23.333333333333332
GBR,W,40,234.66666666666666,25.266666666666666
GBR,W,35,234.68333333333334,55.3
GER,W,35,234.7,20.983333333333334
NED,W,50,234.71666666666667,20.116666666666667
HKG,W,45,234.71666666666667,23.016666666666666
USA,W,50,234.75,26.733333333333334
NED,W,40,234.75,21.316666666666666
BRA,W,40,234.76666666666668,21.55
GER,W,35,234.78333333333333,45.63333333333333
BRA,W,30,234.8,25.183333333333334
GER,W,35,234.8,5.8
DEN,W,50,234.8,28.55
RSA,W,40,234.8,47.166666666666664
GER,W,35,234.8,28.133333333333333
DEN,W,50,234.8,24.766666666666666
NOR,W,35,234.81666666666666,52.416666666666664
GER,W,35,234.81666666666666,51.166666666666664
BRA,W,40,234.81666666666666,46.25
NED,W,35,234.83333333333334,51.7
GER,W,35,234.83333333333334,45.13333333333333
GER,W,30,234.83333333333334,27.0
POL,W,45,234.83333333333334,20.45
IRL,W,45,234.85,7.6
GER,W,40,234.86666666666667,22.616666666666667
FRA,W,40,234.86666666666667,28.85
GER,W,30,234.86666666666667,29.133333333333333
NCA,W,45,234.86666666666667,25.666666666666668
CHI,W,35,234.86666666666667,23.8
ITA,W,45,234.88333333333333,28.483333333333334
SUI,W,40,234.88333333333333,5.283333333333333
HKG,W,40,234.9,22.216666666666665
HKG,W,30,234.9,22.216666666666665
USA,W,55,234.9,22.2
TUR,W,30,234.9,29.55
USA,W,30,234.9,53.36666666666667
CHN,W,30,234.9,52.78333333333333
NOR,W,40,234.91666666666666,22.166666666666668
MEX,W,30,234.91666666666666,25.366666666666667
SWE,W,30,234.93333333333334,22.833333333333332
GBR,W,40,234.95,21.35
MEX,W,30,234.95,48.233333333333334
GBR,W,35,234.95,25.6
GER,W,50,234.96666666666667,24.533333333333335
CHN,W,35,234.96666666666667,24.683333333333334
GER,W,35,234.96666666666667,28.2
GER,W,50,234.98333333333332,25.85
CHN,W,45,234.98333333333332,23.716666666666665
POL,W,40,235.0,52.0
CHN,W,45,235.0,7.766666666666667
DEN,W,35,235.0,6.516666666666667
DEN,W,40,235.03333333333333,6.216666666666667
CAN,W,55,235.03333333333333,20.433333333333334
POL,W,30,235.06666666666666,27.266666666666666
GER,W,35,235.06666666666666,22.383333333333333
GER,W,40,235.1,28.866666666666667
NED,W,40,235.1,28.85
BEL,W,35,235.1,54.233333333333334
GER,W,45,235.11666666666667,27.133333333333333
AUS,W,50,235.11666666666667,21.05
GER,W,50,235.13333333333333,22.75
DEN,W,45,235.15,25.15
USA,W,45,235.15,25.316666666666666
GBR,W,35,235.16666666666666,29.65
GER,W,40,235.18333333333334,45.88333333333333
LTU,W,40,235.2,26.566666666666666
USA,W,35,235.21666666666667,4.783333333333333
GER,W,35,235.21666666666667,45.483333333333334
MEX,W,40,235.23333333333332,25.533333333333335
DEN,W,50,235.25,28.883333333333333
SUI,W,40,235.28333333333333,22.65
SIN,W,40,235.31666666666666,23.1
RSA,W,40,235.31666666666666,30.416666666666668
NED,W,35,235.31666666666666,21.016666666666666
GER,W,40,235.33333333333334,50.63333333333333
USA,W,60,235.33333333333334,2.6
SRB,W,40,235.35,23.516666666666666
GER,W,35,235.38333333333333,46.9
DEN,W,30,235.4,25.8
DOM,W,40,235.41666666666666,25.433333333333334
MEX,W,30,235.41666666666666,25.266666666666666
GER,W,45,235.41666666666666,28.95
USA,W,50,235.43333333333334,27.55
VEN,W,35,235.43333333333334,22.733333333333334
GER,W,40,235.43333333333334,48.63333333333333
GER,W,35,235.43333333333334,29.683333333333334
BRA,W,45,235.45,46.43333333333333
USA,W,35,235.46666666666667,47.06666666666667
GER,W,45,235.48333333333332,54.43333333333333
GER,W,35,235.51666666666668,25.1
ARG,W,35,235.51666666666668,27.983333333333334
GER,W,40,235.51666666666668,28.166666666666668
GER,W,40,235.53333333333333,23.65
GER,W,35,235.53333333333333,22.966666666666665
PHI,W,45,235.53333333333333,28.0
GER,W,30,235.55,46.733333333333334
GER,W,45,235.56666666666666,22.05
GER,W,35,235.56666666666666,48.63333333333333
CAN,W,55,235.56666666666666,5.933333333333334
IRL,W,45,235.56666666666666,51.15
TPE,W,40,235.58333333333334,50.916666666666664
USA,W,35,235.58333333333334,50.21666666666667
GER,W,35,235.6,21.783333333333335
CRC,W,40,235.6,23.166666666666668
NED,W,30,235.61666666666667,46.36666666666667
COL,W,35,235.61666666666667,45.88333333333333
FRA,W,55,235.63333333333333,25.166666666666668
MEX,W,40,235.63333333333333,24.383333333333333
GER,W,45,235.63333333333333,23.7
IRL,W,40,235.65,45.11666666666667
GER,W,50,235.65,28.233333333333334
GBR,W,50,235.66666666666666,24.183333333333334
RUS,W,30,235.66666666666666,29.233333333333334
RSA,W,35,235.68333333333334,23.383333333333333
GER,W,40,235.7,23.033333333333335
CAN,W,40,235.71666666666667,23.433333333333334
GER,W,45,235.71666666666667,27.783333333333335
GBR,W,35,235.73333333333332,45.11666666666667
CHI,W,40,235.75,24.016666666666666
IRL,W,35,235.75,32.083333333333336
GER,W,50,235.75,23.2
DEN,W,35,235.75,29.166666666666668
DEN,W,40,235.75,29.166666666666668
BRA,W,35,235.75,49.68333333333333
JPN,W,35,235.75,30.416666666666668
AUT,W,30,235.76666666666668,27.45
USA,W,30,235.76666666666668,22.1
POL,W,35,235.76666666666668,29.483333333333334
GER,W,60,235.78333333333333,6.6
USA,W,45,235.78333333333333,28.383333333333333
SWE,W,35,235.8,29.9
USA,W,35,235.8,21.033333333333335
GBR,W,35,235.8,29.65
POL,W,30,235.81666666666666,29.216666666666665
GBR,W,30,235.83333333333334,25.383333333333333
IRL,W,40,235.83333333333334,3.15
CHN,W,40,235.83333333333334,24.883333333333333
CAN,W,35,235.86666666666667,23.95
USA,W,50,235.91666666666666,24.183333333333334
GER,W,30,235.91666666666666,28.45
NED,W,55,235.95,21.2
ESP,W,40,235.96666666666667,25.083333333333332
GBR,W,50,235.96666666666667,22.033333333333335
MEX,W,30,235.98333333333332,24.25
USA,W,35,236.0,46.53333333333333
ITA,W,55,236.0,21.616666666666667
GBR,W,35,236.0,28.216666666666665
MEX,W,30,236.01666666666668,5.25
AUT,W,45,236.01666666666668,24.483333333333334
SIN,W,45,236.01666666666668,21.083333333333332
CHI,W,40,236.01666666666668,21.783333333333335
UKR,W,30,236.03333333333333,48.13333333333333
USA,W,55,236.03333333333333,24.816666666666666
USA,W,30,236.03333333333333,23.933333333333334
GER,W,55,236.03333333333333,28.55
ESP,W,35,236.03333333333333,45.06666666666667
RUS,W,30,236.05,55.63333333333333
CYP,W,35,236.05,47.36666666666667
GER,W,35,236.08333333333334,22.55
DEN,W,35,236.08333333333334,20.8
GER,W,40,236.1,22.883333333333333
IRL,W,30,236.1,5.75
DEN,W,50,236.1,26.716666666666665
USA,W,45,236.13333333333333,23.983333333333334
FIN,W,40,236.13333333333333,21.666666666666668
SUI,W,50,236.13333333333333,23.25
GBR,W,30,236.15,30.383333333333333
USA,W,40,236.16666666666666,23.466666666666665
GER,W,50,236.18333333333334,29.183333333333334
GBR,W,30,236.18333333333334,25.583333333333332
USA,W,35,236.2,25.45
GBR,W,35,236.2,52.916666666666664
AUT,W,50,236.25,25.016666666666666
JPN,W,40,236.25,25.033333333333335
DEN,W,35,236.25,22.85
SUI,W,45,236.26666666666668,23.583333333333332
GBR,W,35,236.26666666666668,25.716666666666665
BRA,W,35,236.26666666666668,48.3
GER,W,35,236.26666666666668,21.883333333333333
DEN,W,45,236.26666666666668,22.566666666666666
GBR,W,40,236.28333333333333,22.266666666666666
HKG,W,50,236.3,24.4
USA,W,50,236.3,20.25
MEX,W,35,236.3,5.7
GER,W,55,236.31666666666666,5.866666666666666
GER,W,40,236.33333333333334,29.05
INA,W,35,236.35,45.1
GER,W,55,236.36666666666667,4.2
USA,W,35,236.36666666666667,23.566666666666666
GER,W,35,236.38333333333333,30.116666666666667
AUT,W,30,236.38333333333333,30.3
DEN,W,40,236.38333333333333,27.133333333333333
SUI,W,40,236.4,26.883333333333333
GER,W,35,236.41666666666666,20.75
NED,W,35,236.43333333333334,46.45
GER,W,45,236.43333333333334,20.716666666666665
FIN,W,40,236.43333333333334,4.95
GER,W,35,236.43333333333334,29.983333333333334
SUI,W,60,236.45,22.216666666666665
VEN,W,30,236.45,26.616666666666667
FRA,W,55,236.46666666666667,2.966666666666667
GER,W,35,236.5,22.3
GER,W,45,236.51666666666668,5.316666666666666
GER,W,35,236.53333333333333,45.416666666666664
USA,W,35,236.53333333333333,53.416666666666664
FRA,W,50,236.55,24.65
PHI,W,40,236.56666666666666,52.733333333333334
DEN,W,35,236.58333333333334,25.933333333333334
CAN,W,50,236.58333333333334,4.7
GER,W,40,236.6,27.183333333333334
GER,W,40,236.6,27.166666666666668
FRA,W,35,236.6,21.5
NED,W,35,236.63333333333333,25.9
USA,W,30,236.63333333333333,30.116666666666667
USA,W,40,236.65,20.4
GER,W,40,236.65,22.733333333333334
MEX,W,35,236.65,47.9
BRA,W,50,236.66666666666666,25.666666666666668
GER,W,50,236.68333333333334,5.15
USA,W,50,236.68333333333334,24.8
NED,W,35,236.68333333333334,51.8
GER,W,30,236.71666666666667,21.716666666666665
USA,W,35,236.71666666666667,21.7
CAN,W,45,236.71666666666667,4.65
GER,W,40,236.73333333333332,53.86666666666667
LTU,W,40,236.73333333333332,25.8
GBR,W,30,236.76666666666668,27.05
CRO,W,50,236.76666666666668,45.61666666666667
HKG,W,30,236.78333333333333,47.266666666666666
GER,W,35,236.8,27.95
AUT,W,35,236.8,26.733333333333334
GER,W,60,236.83333333333334,30.416666666666668
ROU,W,40,236.83333333333334,20.116666666666667
FRA,W,45,236.83333333333334,20.316666666666666
RUS,W,30,236.83333333333334,20.766666666666666
GER,W,30,236.83333333333334,26.483333333333334
NED,W,45,236.85,23.45
AUS,W,50,236.85,45.483333333333334
NED,W,45,236.85,23.45
GBR,W,35,236.86666666666667,49.0
DEN,W,35,236.88333333333333,27.916666666666668
IRL,W,30,236.9,46.766666666666666
USA,W,40,236.91666666666666,28.516666666666666
NOR,W,35,236.93333333333334,25.566666666666666
GER,W,30,236.93333333333334,25.016666666666666
GER,W,40,236.95,24.183333333333334
GER,W,50,236.95,30.5
SWE,W,35,236.96666666666667,45.6
JPN,W,45,236.96666666666667,25.016666666666666
GER,W,30,236.96666666666667,52.13333333333333
ESP,W,35,236.96666666666667,52.21666666666667
FIN,W,35,236.98333333333332,25.316666666666666
AUT,W,40,237.0,24.616666666666667
GER,W,55,237.0,24.266666666666666
USA,W,40,237.0,26.2
GER,W,40,237.03333333333333,25.883333333333333
CRC,W,55,237.03333333333333,22.8
GER,W,40,237.05,45.166666666666664
RSA,W,30,237.06666666666666,0.0
ESP,W,30,237.08333333333334,22.366666666666667
GER,W,35,237.08333333333334,26.116666666666667
GER,W,45,237.11666666666667,29.466666666666665
GBR,W,30,237.13333333333333,46.083333333333336
FRA,W,35,237.13333333333333,21.133333333333333
ITA,W,30,237.13333333333333,26.916666666666668
GER,W,35,237.15,25.15
RUS,W,30,237.15,22.533333333333335
GBR,W,35,237.15,49.5
CAN,W,35,237.15,4.366666666666666
GER,W,45,237.16666666666666,23.483333333333334
RUS,W,30,237.18333333333334,24.383333333333333
CRC,W,35,237.18333333333334,48.0
GER,W,35,237.18333333333334,28.583333333333332
GER,W,50,237.18333333333334,45.166666666666664
IRL,W,40,237.2,45.4
GER,W,35,237.2,45.15
GER,W,55,237.21666666666667,24.666666666666668
NOR,W,40,237.21666666666667,30.666666666666668
GER,W,40,237.21666666666667,21.733333333333334
USA,W,35,237.21666666666667,27.9
GER,W,35,237.21666666666667,24.666666666666668
USA,W,35,237.21666666666667,27.9
GER,W,35,237.21666666666667,50.15
GER,W,45,237.23333333333332,22.85
GER,W,55,237.25,5.516666666666667
GBR,W,45,237.25,24.95
USA,W,55,237.25,26.5
GER,W,30,237.25,24.483333333333334
PER,W,50,237.25,30.016666666666666
AUS,W,35,237.26666666666668,23.0
SLO,W,30,237.28333333333333,22.65
SWE,W,30,237.28333333333333,49.016666666666666
TPE,W,40,237.3,26.95
BEL,W,35,237.3,54.31666666666667
SMR,W,40,237.31666666666666,20.65
GER,W,40,237.31666666666666,24.933333333333334
GER,W,35,237.33333333333334,23.7
GBR,W,30,237.33333333333334,25.583333333333332
GBR,W,35,237.35,45.28333333333333
USA,W,35,237.36666666666667,48.46666666666667
FIN,W,40,237.4,29.183333333333334
GER,W,60,237.41666666666666,0.7833333333333333
SRB,W,40,237.41666666666666,47.416666666666664
MEX,W,40,237.41666666666666,45.166666666666664
CHN,W,45,237.41666666666666,46.733333333333334
NED,W,40,237.41666666666666,45.416666666666664
FIN,W,40,237.43333333333334,48.93333333333333
SLO,W,45,237.45,27.3
DEN,W,40,237.45,28.466666666666665
COL,W,50,237.45,28.7
COL,W,40,237.45,48.25
ARG,W,60,237.46666666666667,29.333333333333332
FRA,W,35,237.46666666666667,23.95
FRA,W,40,237.48333333333332,24.133333333333333
GER,W,50,237.48333333333332,25.9
TUR,W,35,237.48333333333332,29.55
SVK,W,30,237.48333333333332,31.883333333333333
GER,W,40,237.48333333333332,24.533333333333335
GUA,W,35,237.5,45.2
GBR,W,45,237.5,20.266666666666666
IND,W,45,237.5,29.816666666666666
POL,W,35,237.5,54.4
GER,W,30,237.5,29.4
GER,W,50,237.5,26.666666666666668
USA,W,40,237.51666666666668,23.7
FRA,W,50,237.55,30.416666666666668
GER,W,50,237.55,49.266666666666666
GER,W,45,237.55,20.483333333333334
GER,W,35,237.56666666666666,4.8
GER,W,35,237.56666666666666,26.833333333333332
SUI,W,55,237.56666666666666,27.766666666666666
DEN,W,40,237.58333333333334,4.416666666666667
FRA,W,50,237.58333333333334,25.716666666666665
USA,W,45,237.58333333333334,55.483333333333334
LTU,W,35,237.6,26.383333333333333
NED,W,30,237.6,23.133333333333333
NED,W,30,237.6,29.1
DEN,W,35,237.6,4.433333333333334
FIN,W,40,237.61666666666667,25.966666666666665
NOR,W,35,237.61666666666667,24.683333333333334
RSA,W,50,237.61666666666667,22.833333333333332
GER,W,35,237.63333333333333,26.216666666666665
GER,W,30,237.63333333333333,22.466666666666665
DEN,W,40,237.63333333333333,25.65
GER,W,35,237.63333333333333,31.566666666666666
GER,W,35,237.65,28.75
SUI,W,35,237.66666666666666,2.966666666666667
SUI,W,30,237.66666666666666,46.63333333333333
ISL,W,30,237.66666666666666,4.666666666666667
GER,W,50,237.68333333333334,20.516666666666666
GER,W,45,237.68333333333334,45.233333333333334
IRL,W,30,237.68333333333334,45.2
